Build Title,Component,Product Name,Link
Wife’s computer,Power Supply,Unknown,https://pcpartpicker.com/product/rt8H99/evga-750-gq-750-w-80-gold-certified-semi-modular-atx-power-supply-210-gq-0750
Winston (Self Build #3),Power Supply,Unknown,https://pcpartpicker.com/product/Vq38TW/corsair-rm1000x-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020094-na
Work & Play,Power Supply,Unknown,https://pcpartpicker.com/product/g63RsY/evga-supernova-650-g1-650-w-80-gold-certified-fully-modular-atx-power-supply-120-g1-0650-xr
Wow!!! Going from an InWin A3 (micro-ATX) to a DeepCool CH160 (ITX),Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
X3D AM5 Pivot,Power Supply,Unknown,https://pcpartpicker.com/product/Vq38TW/corsair-rm1000x-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020094-na
XenServer II,Case,Missing,No Link
XenServer II,Power Supply,Missing,No Link
XenServer II,Video Card,Missing,No Link
Y60 Build,Power Supply,Unknown,https://pcpartpicker.com/product/zQNxFT/evga-supernova-1000-gt-1000-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-1000-x1
Y60 Vegeta Build,Power Supply,Unknown,https://pcpartpicker.com/product/dJ6BD3/evga-supernova-1000-p2-1000-w-80-platinum-certified-fully-modular-atx-power-supply-220-p2-1000-xr
Y70 build,Power Supply,Unknown,https://pcpartpicker.com/product/W2zXsY/seasonic-focus-gx-1000-atx-30-1000-w-80-gold-certified-fully-modular-atx-power-supply-atx3-focus-gx-1000
Yoda Build may the force be with you,Power Supply,Unknown,https://pcpartpicker.com/product/LTmNnQ/corsair-hx1000i-2023-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020259-na
Z790 Compact [Jade green Terra],Power Supply,Unknown,https://pcpartpicker.com/product/GMbRsY/corsair-sf1000l-1000-w-80-gold-certified-fully-modular-sfx-power-supply-cp-9020246-na
black PC build,Power Supply,Unknown,https://pcpartpicker.com/product/LTmNnQ/corsair-hx1000i-2023-1000-w-80-platinum-certified-fully-modular-atx-power-supply-cp-9020259-na
budget white build,Motherboard,Missing,No Link
chonker '24,Power Supply,Unknown,https://pcpartpicker.com/product/nJrmP6/corsair-sf750-2018-750-w-80-platinum-certified-fully-modular-sfx-power-supply-cp-9020186-na
computer for me!!,Case,Missing,No Link
electric car heater (formd t1 v2.5),Case,Missing,No Link
electric car heater (formd t1 v2.5),Power Supply,Unknown,https://pcpartpicker.com/product/vr9tt6/cooler-master-v-sfx-gold-750-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-7501-sfhagv-us
fist foot into pc building,Power Supply,Unknown,https://pcpartpicker.com/product/GQX2FT/evga-450-bt-450-w-80-bronze-certified-atx-power-supply-100-bt-0450-k1
fist foot into pc building,Video Card,Missing,No Link
fossil build!,Case,Missing,No Link
i9-12900k + 3080,Power Supply,Unknown,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na
iMedia S3840 : The Proto-Sleeper,Case,Missing,No Link
my first build,Power Supply,Unknown,https://pcpartpicker.com/product/DmWrxr/evga-600-bq-600-w-80-bronze-certified-semi-modular-atx-power-supply-110-bq-0600-k1
my first build feat. rx 9070,Power Supply,Unknown,https://pcpartpicker.com/product/26rRsY/corsair-rm850x-2021-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020200-na
my first pc 2020,Case,Unknown,https://pcpartpicker.com/product/sY9tt6/corsair-275r-airflow-atx-mid-tower-case-cc-9011181-ww
my first pc 2020,Power Supply,Unknown,https://pcpartpicker.com/product/6Y66Mp/corsair-rm750-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na
my first personal build!,Power Supply,Unknown,https://pcpartpicker.com/product/W4Tp99/gigabyte-ud750gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm
my personal pc,Power Supply,Unknown,https://pcpartpicker.com/product/RHfnTW/nzxt-c1200-1200-w-80-gold-certified-fully-modular-atx-power-supply-pa-2g1bb-us
my updated PC,Power Supply,Unknown,https://pcpartpicker.com/product/6Y66Mp/corsair-rm750-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na
new (mostly) white build!,Power Supply,Unknown,https://pcpartpicker.com/product/R4Gbt6/corsair-rm750-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020231-na
nr200p - productivity/gaming hybrid,Power Supply,Unknown,https://pcpartpicker.com/product/Q36qqs/cooler-master-v850-sfx-gold-850-w-80-gold-certified-fully-modular-sfx-power-supply-mpy-8501-sfhagv-us
pt2,Power Supply,Unknown,https://pcpartpicker.com/product/6Y66Mp/corsair-rm750-2019-750-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020195-na
turbo ed,Power Supply,Unknown,https://pcpartpicker.com/product/g63RsY/evga-supernova-650-g1-650-w-80-gold-certified-fully-modular-atx-power-supply-120-g1-0650-xr
unify reaper,Power Supply,Unknown,https://pcpartpicker.com/product/jRvdnQ/corsair-rm1000x-2021-1000-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020201-na
white custom build,Case,Missing,No Link
white custom build,Power Supply,Unknown,https://pcpartpicker.com/product/W4Tp99/gigabyte-ud750gm-750-w-80-gold-certified-fully-modular-atx-power-supply-gp-ud750gm
whiteTowerOfAMD,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
"⚫⚫ Kage (影): RX 7900 XTX, Ryzen 7, 32GB DDR5, 2TB SSD, WiFi",Power Supply,Unknown,https://pcpartpicker.com/product/YF4Ycf/evga-supernova-850-gt-850-w-80-gold-certified-fully-modular-atx-power-supply-220-gt-0850-y1
✨aesthetic✨white/pink pc -- @hazydayyyss,Power Supply,Unknown,https://pcpartpicker.com/product/9KGbt6/corsair-rm850-850-w-80-gold-certified-fully-modular-atx-power-supply-cp-9020232-na
❄️Snow White❄️,Power Supply,Unknown,https://pcpartpicker.com/product/NrxxFT/corsair-rm1000x-shift-1000-w-80-gold-certified-fully-modular-side-interface-atx-power-supply-cp-9020253-na
